Title,Date,Permalink,Categories,Tags
"LLA 301 Shaping Public Policy","2018-05-25 08:34:26",https://limslb.com/news-21090/,"Leaders' Academy>LLA 301: Shaping Public Policy",
"هل فساد الموظف هو سبب ازمة القطاع العام؟","2017-02-06 05:38:11",https://limslb.com/news-21092/,"APPLE-C|BELIEF|الأزمة المصرفية>التدقيق الجنائي|أزمة الدين>الدين العام|الصحف|أزمة الدين>العجز المالي|المنافسة والتجارة>المنافسة","Competition|Corruption|Government|Monopolies|Taxes|احتكار|الحكومة|الضرائب|عجز|فساد|قطاع خاص|قطاع عام|منافسة"
"كيف ننجح في انقاذ عجز القطاع العام واستنقاذه؟","2018-02-07 06:15:11",https://limslb.com/news-21093/,"BELIEF|أزمة الدين>الدين العام|الصحف|أزمة الدين>العجز المالي|المنافسة والتجارة>المنافسة","Competition|Government|Monopolies|Taxes|احتكار|الحكومة|الضرائب|عجز|قطاع خاص|قطاع عام|منافسة"
"صيف 2018 والتقنين","2018-06-06 05:14:41",https://limslb.com/news-21094/,"PISTOL|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|مقابلات تلفزيونية","Electricity|البواخر|الكهرباء|تقنين|وزارة الطاقة"
"طوم بالمر: انقطاع الكهرباء وبطء الانترنت غير مقبول في الاقتصاد الحديث","2017-07-11 06:28:22",https://limslb.com/news-21095/,"APPLE-C|BELIEF|PISTOL|الأزمة المصرفية>إعادة هيكلة المصارف|البنية التحتية>الاتصالات|الأزمة المصرفية>التدقيق الجنائي|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|أزمة الدين>صندوق النقد الدولي ومؤتمرات سيدر|مواضيع أخرى","Corruption|Electricity|IMF|Reform|اصلاح|الكهرباء|انترنت|خسائر|صندوق النقد الدولي|طوم بالمر|فساد"
"الصناعيون يطالبون بسياسة حمائية لمنتجاتهم... فهل ترتد سلباً عليهم؟","2017-08-20 06:57:21",https://limslb.com/news-21096/,"BELIEF|المنافسة والتجارة>التجارة العالمية|الصحف|أزمة الدين>العجز المالي|مواضيع أخرى",Government|Poverty|Taxes|الحكومة|الضرائب|صناعة|فقر
"دفتر شروط بواخر الطاقة أمام مجلس الوزراء اليوم: تحديد المهل وقيمة الكفالة على قياس شركة معينة... مجدداً","2018-08-24 07:46:06",https://limslb.com/news-21097/,"APPLE-C|BELIEF|PISTOL|الأزمة المصرفية>التدقيق الجنائي|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|المنافسة والتجارة>المنافسة",Electricity|Government|Monopolies|Tender
"بين استجرار الطاقة والبواخر ما هو الحل الأوفر","2018-06-01 09:41:56",https://limslb.com/news-21098/,"PISTOL|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|مقابلات تلفزيونية",Electricity|البواخر|الكهرباء
"د. طوم بالمر: الفساد سبب خسائر عدة","2017-07-11 09:43:37",https://limslb.com/news-21099/,"APPLE-C|BELIEF|PISTOL|الأزمة المصرفية>إعادة هيكلة المصارف|البنية التحتية>الاتصالات|الأزمة المصرفية>التدقيق الجنائي|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|مواضيع أخرى","Corruption|Electricity|Government|الحكومة|الكهرباء|انترنت|خسائر|طوم بالمر|فساد"
"ندوة حوارية للدكتور طوم بالمر بشأن السياسات الاقتصادية","2018-07-11 06:45:55",https://limslb.com/news-21100/,"APPLE-C|BELIEF|PISTOL|الأزمة المصرفية>التدقيق الجنائي|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|النمو الاقتصادي>النمو|أزمة الدين>صندوق النقد الدولي ومؤتمرات سيدر|مواضيع أخرى","Corruption|Economic Growth|Electricity|IMF|Reform|اصلاح|الكهرباء|النمو|صندوق النقد الدولي|طوم بالمر|فساد"
"ندوة حوارية لطوم بالمر بشأن السياسات الاقتصادية الممكنة والحلول المربحة للجميع","2017-07-11 07:50:07",https://limslb.com/news-21101/,"APPLE-C|BELIEF|PISTOL|الأزمة المصرفية>التدقيق الجنائي|أزمة الدين>الدين العام|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|مواضيع أخرى","Corruption|Electricity|IMF|Reform|اصلاح|الكهرباء|خسائر|صندوق النقد الدولي|طوم بالمر|فساد"
"الشركات تدخل سوق إنتاج الكهرباء... متى دور ""التوزيع""؟","2018-06-21 06:35:36",https://limslb.com/news-21102/,"APPLE-C|BELIEF|PISTOL|الأزمة المصرفية>التدقيق الجنائي|أزمة الدين>الدين العام|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|المنافسة والتجارة>المنافسة|مواضيع أخرى","Competition|Electricity|Government|IPP|Monopolies|Tender|احتكار|البواخر|الحكومة|الشركات الخاصة|الكهرباء|المناقصات|انفاق|منافسة"
"بالمر: التخلف والفساد والمشكلات الاقتصادية في لبنان غير مقبولة في العام","2017-07-11 06:48:50",https://limslb.com/news-21103/,"APPLE-C|BELIEF|PISTOL|الأزمة المصرفية>إعادة هيكلة المصارف|الأزمة المصرفية>التدقيق الجنائي|أزمة الدين>الدين العام|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|أزمة الدين>صندوق النقد الدولي ومؤتمرات سيدر|مواضيع أخرى","Corruption|Electricity|Government|IMF|Reform|اصلاح|الحكومة|الكهرباء|خسائر|صندوق النقد الدولي|طوم بالمر|فساد"
"طوم بالمر: المشكلات والخسائر التي يعاني منها لبنان كبيرة بسبب الفساد","2018-06-26 07:13:53",https://limslb.com/news-21104/,"CBSP|ERASE|شبكة الأمان الاجتماعي>الدعم|أزمة الدين>الدين العام|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|المنافسة والتجارة>المنافسة|مواضيع أخرى","البواخر|الشركات الخاصة|الكهرباء|تقنين|دين|عام|قطاع خاص"
"Intellectual Foundations for a Free and Virtuous Society","2018-06-19 07:44:06",https://limslb.com/news-21105/,"PISTOL|أزمة الدين>الدين العام|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|المؤتمرات","Electricity|Private Sector|البواخر|الشركات الخاصة|الكهرباء|دين|عام"
"المشكلة ليست بارتفاع كلفة المولدات، انما باحتكار سوق الانتاج و عدم فتحه على المنافسة","2018-07-12 07:01:16",https://limslb.com/news-21106/,"BELIEF|PISTOL|أزمة الدين>العجز المالي|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|المنافسة والتجارة>المنافسة|مقابلات إذاعية","Competition|Electricity|Government|Monopolies|Taxes|احتكار|الحكومة|الشركات الخاصة|الضرائب|الكهرباء"
"Discussing Economic Freedom and Trade war in China","2018-07-21 12:37:41",https://limslb.com/news-21107/,المؤتمرات,USD|اقتصاد|دولار
"Mutation of Bitcoin: Lessons for Today and the Future","2018-07-29 13:18:39",https://limslb.com/news-21108/,العملة|المؤتمرات,"Corruption|Private Sector|Reform|اصلاح|عام|فساد|قطاع خاص"
"The Lebanese Institute for Market Studies is Turning the Lights on in Lebanon","2018-08-30 09:50:09",https://limslb.com/news-21109/,"BELIEF|PISTOL|أزمة الدين>الدين العام|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|المنافسة والتجارة>المنافسة","Competition|Electricity|Government|Monopolies|Taxes|احتكار|الحكومة|الشركات الخاصة|الضرائب|الكهرباء|عجز|منافسة|مولدات"
"Liberty International World Conference 2018","2018-08-12 18:47:28",https://limslb.com/news-21110/,المؤتمرات,اقتصاد
"لماذا فشلت تجربة ""كلنا وطني"" وأي وجهة للمستقبل؟","2018-09-12 11:24:56",https://limslb.com/news-21111/,"BELIEF|الصحف|المنافسة والتجارة>المنافسة|مواضيع أخرى","Competition|Government|Monopolies|Pollution|احتكار|الحكومة|تلوث|قطاع خاص|منافسة"
"Lebanon's Power Barges Pay a Heavy Environmental Price","2018-08-27 07:56:03",https://limslb.com/news-21112/,"BELIEF|PISTOL|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|المنافسة والتجارة>المنافسة|مواضيع أخرى","Electricity|Government|Monopolies|Pollution|احتكار|البواخر|الحكومة|الكهرباء|تقنين|تلوث|وزارة الطاقة"
"ملف المولدات مع الدكتور باتريك مارديني وعبدو سعادة في نقطة عالسطر عبر اذاعة صوت لبنان","2018-09-21 05:04:49",https://limslb.com/news-21113/,"PISTOL|مقابلات إذاعية","Competition|Electricity|Renewable Energy|Taxes|احتكار|البواخر|الشركات الخاصة|الطاقة المتجددة|الكهرباء"
"Imaginecon18:  Future of Entrepreneurship, Innovation and Progress","2018-08-10 09:59:45",https://limslb.com/news-21114/,العملة|المؤتمرات,
"المعهد اللبناني لدراسات السوق عرض مضمون دراسته عن حل تلوث المياه العذبة من دون أي كلفة على الدولة","2018-09-25 11:52:12",https://limslb.com/news-21115/,"BELIEF|الصحف|المنافسة والتجارة>المنافسة|البنية التحتية>المياه وشبكة الصرف الصحي","Competition|Government|Monopolies|Water|احتكار|الحكومة|الشركات الخاصة|منافسة|مياه"
"المعهد اللبناني للدراسات يطلق دراسة لحل كارثة تلوث المياه وانقطاعها","2018-09-25 11:56:37",https://limslb.com/news-21116/,"BELIEF|الصحف|المنافسة والتجارة>المنافسة|البنية التحتية>المياه وشبكة الصرف الصحي|مواضيع أخرى","Competition|Government|Monopolies|Pollution|Water|احتكار|الشركات الخاصة|تلوث|منافسة|مياه"
"دراسة تتضمن حل لكارثة تلوث المياه وانقطاعها بعيداً عن التجاذبات السياسية","2018-09-25 05:15:03",https://limslb.com/news-21118/,"BELIEF|البنية التحتية>المياه وشبكة الصرف الصحي|مقابلات تلفزيونية",Water|مياه
